# Name: PhysicalDice1
# PositionX.PositionY.PositionZ.RotationX.RotationY.RotationZ.RotationW
42,8.102.-66,9.0,3189003.-0,1892394.0,06514187.0,9264165
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
69,67722.52,5669.-133,4885.2,264034E-09.-0,2063317.-5,069698E-08.0,9784822
